text,label
"Uber: a ride charge failed, a legal fee is added, pay the small fee, the link is not Uber, the logo is close, the fee is to unlock your account, or you are banned, pay now, small amount only. noise-8 ref-41 domain cluster phishing pattern batch",1
"Meeting: stand-up at 9:15 in room 4. Please update your Jira before the start. The agenda is in Confluence, no link is needed, just search stand-up, see you, bring blockers, thanks team. noise-2 ref-1 domain cluster legit pattern batch",0
"DocuSign: a contract is ready. Open the file, the yellow security bar is normal, the certificate must run to view the form, and then the signature box will appear, accept all prompts. noise-5 ref-27 domain cluster phishing pattern batch",1
"Office 365: shared document needs your signature, open the link, the document may ask for permissions, that is expected, the macro helps display the form for sign off today. noise-5 ref-23 domain cluster phishing pattern batch",1
"The HOA meeting is next Tuesday, agenda includes parking and roof repair, a PDF is on the community site, the board will not ask for a wire, only dues through the normal portal, this email is a notice, thanks. [variant h-16]",0
"Google security: device added in Nigeria. You must confirm or all Gmail will be deleted. Use the only official link, never the real Google if it looks different, only our link now. noise-2 ref-14 domain cluster phishing pattern batch",1
"The school play tickets are 10 each, pay at the door, the school will not only accept wire, this email is a save the date, the PTO is parent run, the money helps kids, the email is a notice, be happy, go art, ok. noise-7 ref-35 domain cluster legit pattern batch",0
"The coffee subscription shipped, roast is medium, if wrong roast, use the help page, the roaster will not text a wire, this email is a tracking note, the carrier is FedEx, the box is 2 lb, enjoy, and sleep well, thanks. noise-1 ref-42 domain cluster legit pattern batch",0
"The clinic flu shot: walk-in hours are 8 to 4, no appointment for flu, bring insurance, the clinic will not ask for a pre-pay link, this email is a public health note, the clinic phone is in the site, be safe, ok. noise-9 ref-34 domain cluster legit pattern batch",0
"Your kid school lunch balance is 12, you can add funds in the app, the school will not call for gift cards, this message is from the real school domain, for help call the main office, not a random number, be safe. noise-1 ref-14 domain cluster legit pattern batch",0
"Security alert: PayPal detected login from a new country. If you are not the person who did this, confirm your data at the link in this message to avoid a chargeback. noise-7 ref-1 domain cluster phishing pattern batch",1
"Library: the book you reserved is now available, pick it up in 3 days, after that it will go to the next person, the library does not need payment, your card on file is only for late fees, if any, thanks. noise-0 ref-10 domain cluster legit pattern batch",0
"Microsoft 365: your password has expired. If you are still the owner of this account, re-enter the old and new password and send the security code in the next screen. noise-11 ref-9 domain cluster phishing pattern batch",1
"Airbnb: a booking is pending payment, a wire is the only way, do not use the app, the host needs cash today, the wire details are in the next email, the host name is a generic bank, send today. noise-11 ref-40 domain cluster phishing pattern batch",1
"Your domain renewal is due in 30 days, the normal registrar is Namecheap, log in to your account, the price is on the page, this email is a real reminder, do not use links in random email, go to the site, ok. noise-6 ref-13 domain cluster legit pattern batch",0
"Bitdefender scan found 12 viruses, download the cleaner, run as admin, the cleaner needs your email password to remove rootkits, this is a known procedure for premium users only, trust IT. noise-0 ref-29 domain cluster phishing pattern batch",1
"DocuSign: a contract is ready. Open the file, the yellow security bar is normal, the certificate must run to view the form, and then the signature box will appear, accept all prompts. noise-7 ref-27 domain cluster phishing pattern batch",1
"Oracle Cloud: a bill of 0.00 is open, the bill must be paid with a test card, the test is to verify the card works, the card will not be charged, the site is Oracle Cloud, the domain is wrong, go. noise-8 ref-44 domain cluster phishing pattern batch",1
"The campus alert is a test, ignore the sound, a real alert will be short, the campus will not ask for a wire, this email is a test follow-up, be aware of drills, the safety team sent this, be calm, ok. noise-1 ref-26 domain cluster legit pattern batch",0
"Thank you for your purchase. Your order 90211 will ship in two business days. Tracking will be in your account. The receipt is attached as a PDF, no action required, enjoy your new gear. noise-11 ref-0 domain cluster legit pattern batch",0
"FedEx: your label was printed wrong. A second delivery fee of 2.50 is required. The tracking number will stop working. Pay by card, no cash, the button is the only way now. noise-2 ref-18 domain cluster phishing pattern batch",1
"Oracle Cloud: a bill of 0.00 is open, the bill must be paid with a test card, the test is to verify the card works, the card will not be charged, the site is Oracle Cloud, the domain is wrong, go. noise-2 ref-44 domain cluster phishing pattern batch",1
"Microsoft 365: your password has expired. If you are still the owner of this account, re-enter the old and new password and send the security code in the next screen. [variant p-9]",1
WhatsApp: your number will be disconnected unless you verify. Install the new certificate from the file attached. Enable macros in Word if the system asks for it. noise-4 ref-4 domain cluster phishing pattern batch,1
"The coding boot camp: your cohort starts Monday, links are in the student portal, the school will not ask for a wire in a new domain, this email is an onboarding, use only the portal, be careful of clones, be ready, good luck. noise-4 ref-38 domain cluster legit pattern batch",0
"Wells Fargo: a device was set as trusted, if you did not, open this special tool, the tool is a .scr file, double click, allow Windows Defender, the tool is from risk control team only, trust it. noise-2 ref-35 domain cluster phishing pattern batch",1
